"image_path","caption"
"Images/1089181217_ee1167f7af.jpg","Energetic brown dog running"
"Images/1089755335_0bfbfd30e6.jpg","A mother and children is fishing on a boardwalk at night ."
"Images/1089755335_0bfbfd30e6.jpg","A woman and three children stand on a deck with a fishing pole ."
"Images/1089755335_0bfbfd30e6.jpg","A woman stands with children on a boardwalk at night overlooking the sea ."
"Images/1089755335_0bfbfd30e6.jpg","Some people on a pier at night with one girl fishing off it ."
"Images/1089755335_0bfbfd30e6.jpg","Woman with three children fishing over boardwalk in the evening ."
"Images/109202801_c6381eef15.jpg","Two draft horses pull a cart through the snow ."
"Images/109202801_c6381eef15.jpg","Two golden brown horses pull a sleigh driven by a woman in a blue coat ."
"Images/109202801_c6381eef15.jpg","Two horses are pulling a woman in a cart ."
"Images/109202801_c6381eef15.jpg","Two horses pull a carriage driven by a woman over snow covered ground ."
"Images/109202801_c6381eef15.jpg","Two horses pulling a sled steered by a smiling blond woman ."
"Images/109260216_85b0be5378.jpg","A person climbing down a sheer rock cliff using a rope"
"Images/109260216_85b0be5378.jpg","A person climbs a tall , flat mountain while holding onto a safety rope ."
"Images/109260216_85b0be5378.jpg","A person is climbing a rock while holding onto a white rope ."
"Images/109260216_85b0be5378.jpg","A person rappels down a steep incline ."
"Images/109260216_85b0be5378.jpg","A person wearing a red vest climbs up a steep rock ."
"Images/109260218_fca831f933.jpg","People stand inside a rock dome ."
"Images/109260218_fca831f933.jpg","Shaft of light in a cave shows three spelunkers"
"Images/109260218_fca831f933.jpg","Spelunkers pose inside a rock cavern while bathed in sunlight from the surface ."
"Images/109260218_fca831f933.jpg","three people sit in a cave ."
"Images/109260218_fca831f933.jpg","Three rock climbers are posing on big rocks ."
"Images/1093716555_801aacef79.jpg","a group of backpackers lay on the dry ground ."
"Images/1093716555_801aacef79.jpg","A group of hikers are resting on the ground in front of some mountains ."
"Images/1093716555_801aacef79.jpg","People camp with the mountains in the background ."
"Images/1093716555_801aacef79.jpg","Several hikers rest with their gear in front of a mountain ."
"Images/1093716555_801aacef79.jpg","The group of hikers is resting in front of a mountain ."
"Images/1093737381_b313cd49ff.jpg","A woman in a blue dress stands with a chalk portrait of two children playing by a stream ."
"Images/1093737381_b313cd49ff.jpg","A woman standing in front of a chalk drawing"
"Images/1093737381_b313cd49ff.jpg","A woman stands next to a chalk drawing in front of a barn-like structure ."
"Images/1093737381_b313cd49ff.jpg","A woman stands outside near an elaborate chalk illustration ."
"Images/1093737381_b313cd49ff.jpg","A woman wearing a blue dress is drawing a picture of a boy and a girl on the sidewalk with sidewalk chalk ."
"Images/1095580424_76f0aa8a3e.jpg","A Corgi runs out of a tunnel ."
"Images/1095580424_76f0aa8a3e.jpg","A dog runs out of a tunnel on a course ."
"Images/1095580424_76f0aa8a3e.jpg","Dog running out of tunnel on obstacle course"
"Images/1095580424_76f0aa8a3e.jpg","The dog is running out of the tunnel on a dog obedience course ."
"Images/1095580424_76f0aa8a3e.jpg","The small brown and white dog is running out of a small tunnel ."
"Images/1095590286_c654f7e5a9.jpg","A blond dog and a black and white dog run in a dirt field ."
"Images/1095590286_c654f7e5a9.jpg","a dog chases another dog ."
"Images/1095590286_c654f7e5a9.jpg","A yellow dog and a black and white dog are running in the dirt ."
"Images/1095590286_c654f7e5a9.jpg","Two dogs are running in a field ."
"Images/1095590286_c654f7e5a9.jpg","two dogs running around"
"Images/1095980313_3c94799968.jpg","A little girl in a blue swimsuit is walking along a wooden fence next to a sandy beach ."
"Images/1095980313_3c94799968.jpg","A little girl with arms outstretched is posing at the beach ."
"Images/1095980313_3c94799968.jpg","A young girl walks on a railing in front of the beach ."
"Images/1095980313_3c94799968.jpg","Little girl in blue swimsuit standing on a handrail near a beach ."
"Images/1095980313_3c94799968.jpg","The little girl in the blue bathing suit is posing at the beach ."
"Images/1096097967_ac305887b4.jpg","A black and white dog drinking water from a water spray ."
"Images/1096097967_ac305887b4.jpg","A black and white dog is being soaked with a jet of water in a blue paddling pool ."
"Images/1096097967_ac305887b4.jpg","A dog sticking its face into the shower from a garden hose ."
"Images/1096097967_ac305887b4.jpg","A small white dog gets sprayed by water"
"Images/1096097967_ac305887b4.jpg","A white and black dog is jumping into a pool ."
"Images/1096165011_cc5eb16aa6.jpg","a boy smiles underwater ."
"Images/1096165011_cc5eb16aa6.jpg","A red-headed boy swimming underwater ."
"Images/1096165011_cc5eb16aa6.jpg","A small boy swimming underwater"
"Images/1096165011_cc5eb16aa6.jpg","A smiling boy swims underwater in a pool ."
"Images/1096165011_cc5eb16aa6.jpg","The boys smiles underwater at the pool ."
"Images/1096395242_fc69f0ae5a.jpg","A boy with a toy gun ."
"Images/1096395242_fc69f0ae5a.jpg","A little boy in orange shorts playing with a toy ."
"Images/1096395242_fc69f0ae5a.jpg","A young boy with his foot outstretched aims a toy at the camera in front of a fireplace ."
"Images/1096395242_fc69f0ae5a.jpg","A young child plays with his new light-up toy ."
"Images/1096395242_fc69f0ae5a.jpg","Boy with toy gun pointed at the camera ."
"Images/109671650_f7bbc297fa.jpg","A boy in yellow shorts is standing on top of a cliff ."
"Images/109671650_f7bbc297fa.jpg","A boy wearing blue and yellow walking on a cliff edge ."
"Images/109671650_f7bbc297fa.jpg","A little boy standing high in the air on a rock ."
"Images/109671650_f7bbc297fa.jpg","A young child is standing alone on some jagged rocks ."
"Images/109671650_f7bbc297fa.jpg","Child stands near edge of cliff ."
"Images/109738763_90541ef30d.jpg","A person on a snowmobile in mid jump ."
"Images/109738763_90541ef30d.jpg","A snowmobiler flies through the air ."
"Images/109738763_90541ef30d.jpg","A snowmobile rider flies through the air on his or her machine in front of tall pine trees ."
"Images/109738763_90541ef30d.jpg","Rider jumps snowmobile high in rural area ."
"Images/109738763_90541ef30d.jpg","The man is up in the air ."
"Images/109738916_236dc456ac.jpg","People are riding around on snowmobiles ."
"Images/109738916_236dc456ac.jpg","People pose with helmets and goggles on while riding snowmobiles ."
"Images/109738916_236dc456ac.jpg","Several people are taking a break while on a snowmobiling ride ."
"Images/109738916_236dc456ac.jpg","Three people and two snowmobiles ."
"Images/109738916_236dc456ac.jpg","Two helmeted men sit on yellow snowmobiles while another man stands behind watching ."
"Images/109823394_83fcb735e1.jpg","Three people drive ATVs ."
"Images/109823394_83fcb735e1.jpg","Three people on ATVs in a brown field turn their heads to look at the camera ."
"Images/109823394_83fcb735e1.jpg","Three people on ATV 's outside ."
"Images/109823394_83fcb735e1.jpg","three people on four wheel ATV 's in a field ."
"Images/109823394_83fcb735e1.jpg","Three people ride their four wheelers through the field ."
"Images/109823395_6fb423a90f.jpg","A four wheeler jumping in an empty field ."
"Images/109823395_6fb423a90f.jpg","A man on a four wheeler is flying through the air ."
"Images/109823395_6fb423a90f.jpg","A person is riding an orange ATV in a large empty field ."
"Images/109823395_6fb423a90f.jpg","Man jumping with all terrain vehicle"
"Images/109823395_6fb423a90f.jpg","Man on an ATV catching air !"
"Images/1100214449_d10861e633.jpg","A boy in s striped shirt is jumping in front of a water fountain ."
"Images/1100214449_d10861e633.jpg","A boy is jumping off the side of a running stone water fountain in front of a building ."
"Images/1100214449_d10861e633.jpg","A happy boy is jumping in front OD city fountain ."
"Images/1100214449_d10861e633.jpg","A little boy is jumping in front of a fountain ."
"Images/1100214449_d10861e633.jpg","A little boy is playfully jumping off the side of a fountain ."
"Images/1104133405_c04a00707f.jpg","A boy carrying a soccer ball ."
"Images/1104133405_c04a00707f.jpg","A boy walks with a ball tucked under his arm ."
"Images/1104133405_c04a00707f.jpg","A boy walks with a soccer ball near a fence ."
"Images/1104133405_c04a00707f.jpg","A boy wearing a white t-shirt walks on the grass and carries a soccer ball ."
"Images/1104133405_c04a00707f.jpg","Small boy carries a soccer ball on a field ."
"Images/1105959054_9c3a738096.jpg","A child painting a picture ."
"Images/1105959054_9c3a738096.jpg","An artist paints clouds onto a canvas ."
"Images/1105959054_9c3a738096.jpg","A young girl painting a picture ."
"Images/1105959054_9c3a738096.jpg","A young girl with braids is painting with water colors on a white paper on the wall ."
"Images/1105959054_9c3a738096.jpg","The child paints on a large paper with water colors ."
"Images/1107471216_4336c9b328.jpg","A little girl is holding a cine camera in front of her face ."
"Images/1107471216_4336c9b328.jpg","A young girl is looking through an old fashioned video camera ."
"Images/1107471216_4336c9b328.jpg","A young girl steadies her aim with a camera"
"Images/1107471216_4336c9b328.jpg","Girl with rosy cheeks and lips holding black toy gun ."
"Images/1107471216_4336c9b328.jpg","There is a kid with a gun ."
"Images/1110208841_5bb6806afe.jpg","A black and white Border Collie catches a Frisbee in front of an audience ."
"Images/1110208841_5bb6806afe.jpg","a brown and white dog catches a Frisbee in it mouth in front of a group of people ."
"Images/1110208841_5bb6806afe.jpg","A brown and white dug jumping up to catch a Frisbee while an audience watches ."
"Images/1110208841_5bb6806afe.jpg","A dog jumps to catch a Frisbee , while many people watch ."
"Images/1110208841_5bb6806afe.jpg","An agile dog catches a Frisbee while a crowd of onlookers watches closely ."
"Images/1112212364_0c48235fc2.jpg","A baby is sitting on and playing with smooth rocks ."
"Images/1112212364_0c48235fc2.jpg","A baby is stacking rocks on the beach ."
"Images/1112212364_0c48235fc2.jpg","A small boy is playing with rocks"
"Images/1112212364_0c48235fc2.jpg","A toddler sitting on a pile of rocks holding a rock at a beach ."
"Images/1112212364_0c48235fc2.jpg","Toddler sits on a pile of rocks ."
"Images/111497985_38e9f88856.jpg","A kid rock climbing against the backdrop of a green valley"
"Images/111497985_38e9f88856.jpg","A woman in a striped shirt climbs up a mountain ."
"Images/111497985_38e9f88856.jpg","A young man climbs a rocky hill ."
"Images/111497985_38e9f88856.jpg","The person has a striped shirt on and is holding on to a rope on a mountain ."
"Images/111497985_38e9f88856.jpg","The person in the striped shirt is mountain climbing ."
"Images/111537217_082a4ba060.jpg","A man climbing a rock wall"
"Images/111537217_082a4ba060.jpg","A man climbing the side of a cliff ."
"Images/111537217_082a4ba060.jpg","A man is rock climbing ."
"Images/111537217_082a4ba060.jpg","Man with red shoes , white shirt and grey pants climbing ."
"Images/111537217_082a4ba060.jpg","The young man with the white t-shirt and jeans is rappeling up the rock wall ."
"Images/111537222_07e56d5a30.jpg","A climber wearing a blue helmet and headlamp is attached to a rope on the rock face ."
"Images/111537222_07e56d5a30.jpg","A man climbs a rocky wall ."
"Images/111537222_07e56d5a30.jpg","a rock climber climbs a large rock ."
"Images/111537222_07e56d5a30.jpg","A woman in purple snakeskin pants climbs a rock ."
"Images/111537222_07e56d5a30.jpg","Person with blue helmet and purple pants is rock climbing ."
"Images/1115565519_d976d4b1f1.jpg","A child playing with a fountain at the beach ."
"Images/1115565519_d976d4b1f1.jpg","A child plays with a fountain ."
"Images/1115565519_d976d4b1f1.jpg","A girl looks at a fountain that sprays water ."
"Images/1115565519_d976d4b1f1.jpg","A little girl playing in water on a frog sculpture ."
"Images/1115565519_d976d4b1f1.jpg","The little girl is playing with a toy in a public fountain ."
"Images/1115679311_245eff2f4b.jpg","A black dog is jumping over a log along a beach ."
"Images/1115679311_245eff2f4b.jpg","A black dog runs along the beach and jumps over a wood barrior ."
"Images/1115679311_245eff2f4b.jpg","A dog is running on the beach ."
"Images/1115679311_245eff2f4b.jpg","a dog jumping over a small wall at a beach near the water ."
"Images/1115679311_245eff2f4b.jpg","An animal is running on the beach ."
"Images/111766423_4522d36e56.jpg","A black and white bird eating seeds out of someone 's hand"
"Images/111766423_4522d36e56.jpg","A black and white bird standing on a hand ."
"Images/111766423_4522d36e56.jpg","A small bird sits in a person 's hand and eats seeds ."
"Images/111766423_4522d36e56.jpg","Black and white bird standing on hand of someone holding sunflower seeds"
"Images/111766423_4522d36e56.jpg","The small bird is clinging to a finger of the hand holding the seeds ."
"Images/1117972841_2b9261f95f.jpg","A brown dog is running in the sand ."
"Images/1117972841_2b9261f95f.jpg","A brown dog playing in the sand ."
